url_length,num_subdomains,has_ip_in_url,has_at_symbol,has_dash,is_https,is_phishing
58,2,0,0,0,0,0
86,1,0,0,1,1,0
21,1,0,0,0,0,0
108,2,0,0,1,0,0
82,3,0,0,1,0,0
89,3,0,0,0,0,0
42,2,0,0,0,0,0
116,2,0,0,1,0,0
125,2,0,0,0,0,0
60,1,0,0,1,0,0
80,2,0,0,1,0,0
63,3,0,0,1,0,0
50,1,0,0,1,0,0
76,4,0,0,1,0,0
36,2,0,0,0,0,0
44,2,0,0,0,0,0
40,2,0,0,0,0,0
95,1,0,0,0,0,0
57,1,0,0,1,0,0
91,2,0,0,1,0,0
32,2,0,0,0,0,0
44,2,0,0,1,0,0
85,2,0,0,0,0,0
87,1,0,0,0,0,0
40,3,0,0,0,0,0
48,2,0,0,0,0,0
51,1,0,0,0,0,0
109,2,0,0,1,0,0
40,1,0,0,1,0,0
96,3,0,0,0,0,0
71,3,0,0,1,0,0
21,1,0,0,0,0,0
25,1,0,0,1,0,0
29,1,0,0,0,0,0
18,1,0,0,0,0,0
88,1,0,0,0,0,0
78,1,0,0,1,0,0
36,2,0,0,0,0,0
44,1,0,0,1,0,0
36,2,0,0,1,0,0
124,2,0,0,1,0,0
107,1,0,0,1,0,0
70,2,0,0,0,0,0
24,1,0,0,0,0,0
28,2,0,0,0,0,0
111,2,0,0,1,0,0
52,2,0,0,1,0,0
34,1,0,0,1,0,0
41,2,0,0,1,0,0
34,1,0,0,0,0,0
92,2,0,0,0,0,0
21,1,0,0,0,0,0
82,3,0,0,1,0,0
75,4,0,0,1,0,0
68,2,0,0,1,0,0
52,1,0,0,1,0,0
51,2,0,0,1,0,0
72,1,0,0,0,0,0
39,2,0,0,1,0,0
106,3,0,0,1,0,0
58,2,0,0,0,0,0
195,2,0,0,0,0,0
64,1,0,0,1,0,0
118,1,0,0,1,0,0
31,1,0,0,0,0,0
84,4,0,0,1,0,0
103,1,0,0,1,0,0
138,4,0,0,0,0,0
45,2,0,0,1,0,0
82,4,0,0,1,0,0
282,4,0,0,0,0,0
101,3,0,0,0,0,0
88,3,0,0,0,0,0
114,1,0,0,0,0,0
33,1,0,0,1,0,0
70,1,0,0,1,0,0
63,2,0,0,0,0,0
19,1,0,0,0,0,0
42,2,0,0,1,0,0
45,2,0,0,0,0,0
79,2,0,0,1,0,0
39,2,0,0,0,0,0
28,1,0,0,1,0,0
92,3,0,0,1,0,0
72,1,0,0,1,0,0
42,2,0,0,0,0,0
24,1,0,0,0,0,0
29,2,0,0,0,0,0
87,1,0,0,1,0,0
45,1,0,0,0,0,0
36,2,0,0,1,0,0
14,1,0,0,0,0,1
49,3,0,0,0,0,1
82,2,0,0,1,0,0
128,3,0,0,1,0,0
41,2,0,0,0,0,0
43,2,0,0,0,0,1
47,2,0,0,0,0,0
59,2,0,0,1,0,0
59,2,0,0,0,0,0
37,2,0,0,1,0,0
82,10,0,0,0,0,0
15,1,0,0,0,0,0
80,3,0,0,1,0,0
85,2,0,0,1,0,0
68,2,0,0,1,0,0
120,1,0,0,1,0,0
53,3,0,0,1,0,0
24,1,0,0,0,0,0
24,1,0,0,0,0,0
24,1,0,0,0,0,0
38,3,0,0,0,0,0
88,2,0,0,1,0,0
34,3,0,0,0,0,0
37,1,0,0,0,0,0
25,2,0,0,0,0,0
28,2,0,0,0,0,0
15,1,0,0,0,0,1
32,3,0,0,0,0,0
24,1,0,0,0,0,0
16,1,0,0,0,0,0
34,2,0,0,0,0,0
83,1,0,0,1,0,0
53,2,0,0,1,0,0
78,3,0,0,1,0,0
20,1,0,0,0,0,0
19,2,0,0,0,0,0
65,1,0,0,0,0,0
51,1,0,0,0,0,0
26,1,0,0,1,0,0
32,2,0,0,0,0,0
33,2,0,0,1,0,0
41,1,0,0,0,0,0
21,1,0,0,0,0,0
51,1,0,0,0,0,0
39,1,0,0,0,0,0
53,3,0,0,0,0,0
95,2,0,0,1,0,0
36,2,0,0,0,0,0
64,2,0,0,1,0,0
65,3,0,0,1,0,0
25,2,0,0,0,0,0
24,1,0,0,0,0,0
35,1,0,0,1,0,0
50,3,0,0,0,0,0
189,3,0,0,1,0,0
27,2,0,0,0,0,0
85,4,0,0,0,0,0
85,2,0,0,0,0,0
39,2,0,0,0,0,0
23,1,0,0,0,0,1
60,3,0,0,1,0,0
147,3,0,0,1,0,0
49,4,0,0,0,0,0
54,1,0,0,0,0,0
41,2,0,0,0,0,0
89,1,0,0,1,0,0
53,2,0,0,1,0,0
84,4,0,0,0,0,0
62,5,0,0,0,0,0
48,4,0,0,1,0,0
68,3,0,0,1,0,1
49,2,0,0,1,0,0
83,2,0,0,0,0,0
75,3,0,0,1,0,0
29,2,0,0,1,0,0
18,1,0,0,0,0,0
90,1,0,0,1,0,0
56,2,0,0,0,0,0
74,3,0,0,1,0,0
59,2,0,0,0,0,0
64,1,0,0,1,0,0
57,1,0,0,1,0,0
31,1,0,0,0,0,0
41,2,0,0,0,0,0
51,1,0,0,1,0,0
80,2,0,0,0,0,0
52,1,0,0,0,0,0
72,4,0,0,1,0,0
19,1,0,0,1,0,0
42,2,0,0,0,0,0
31,1,0,0,0,0,0
62,2,0,0,1,0,0
43,2,0,0,1,0,0
48,3,0,0,0,0,0
67,5,0,0,0,0,0
13,1,0,0,0,0,1
34,2,0,0,0,0,0
61,1,0,0,0,0,1
92,3,0,0,1,0,0
36,1,0,0,0,0,0
94,2,0,0,1,0,0
52,2,0,0,0,0,0
32,1,0,0,1,0,0
144,2,0,0,1,0,0
50,2,0,0,0,0,0
30,1,0,0,0,0,0
47,1,0,0,0,0,0
88,3,0,0,0,0,0
78,3,0,0,1,0,0
36,1,0,0,0,0,0
12,1,0,0,0,0,0
21,1,0,0,0,0,0
24,1,0,0,0,0,0
47,3,0,0,0,0,0
31,2,0,0,0,0,0
25,1,0,0,0,0,0
30,3,0,0,1,0,0
30,3,0,0,0,0,0
42,2,0,0,0,0,0
122,2,0,0,1,0,0
48,1,0,0,1,0,0
101,3,0,0,1,0,0
85,1,0,0,1,0,0
223,3,0,0,1,0,0
16,2,0,0,0,0,0
55,2,0,0,1,0,0
18,1,0,0,0,0,0
115,2,0,0,0,0,0
79,2,0,0,1,0,0
25,2,0,0,0,0,0
78,6,0,0,0,0,1
15,1,0,0,0,0,0
52,2,0,0,0,0,0
99,2,0,0,1,0,0
74,2,0,0,0,0,0
30,1,0,0,0,0,0
114,1,0,0,1,0,0
36,2,0,0,0,0,0
33,2,0,0,0,0,0
19,1,0,0,0,0,1
25,1,0,0,0,0,0
71,2,0,0,1,0,0
45,2,0,0,0,0,0
25,1,0,0,1,0,0
183,2,0,0,0,0,0
24,1,0,0,0,0,0
30,2,0,0,0,0,0
34,1,0,0,0,0,0
91,3,0,0,0,0,0
46,3,0,0,1,0,0
29,2,0,0,1,0,1
40,1,0,0,1,0,0
65,2,0,0,0,0,0
27,1,0,0,0,0,0
41,4,0,0,0,0,0
95,4,0,0,0,0,0
56,1,0,0,1,0,0
66,3,0,0,0,0,0
89,3,0,0,1,0,0
39,2,0,0,0,0,0
89,3,0,0,0,0,0
37,2,0,0,0,0,0
90,4,0,0,1,0,0
16,1,0,0,0,0,0
123,3,0,0,1,0,0
30,1,0,0,1,0,0
230,4,0,0,0,0,0
92,1,0,0,1,0,0
83,2,0,0,1,0,0
85,1,0,0,0,0,0
23,2,0,0,0,0,0
14,1,0,0,0,0,0
50,1,0,0,0,0,0
57,8,0,0,1,0,0
31,1,0,0,0,0,0
113,1,0,0,1,0,0
53,2,0,0,1,0,0
123,3,0,0,1,0,0
58,3,0,0,0,0,0
28,1,0,0,1,0,0
24,1,0,0,0,0,0
102,2,0,0,0,0,0
91,1,0,0,1,0,0
25,1,0,0,0,0,0
40,2,0,0,0,0,0
90,7,0,0,0,0,1
44,1,0,0,0,0,0
34,2,0,0,0,0,0
81,3,0,0,0,0,0
86,3,0,0,0,0,0
66,2,0,0,0,0,0
137,3,0,0,1,0,0
49,3,0,0,1,0,0
21,1,0,0,0,0,1
27,1,0,0,0,0,0
27,1,0,0,0,0,0
39,2,0,0,0,0,0
36,3,0,0,0,0,0
23,2,0,0,0,0,0
71,3,0,0,1,0,0
16,2,0,0,0,0,1
46,2,0,0,0,0,0
49,1,0,0,1,0,0
50,2,0,0,1,0,0
62,2,0,0,0,0,0
32,1,0,0,1,0,0
117,2,0,0,1,0,0
47,1,0,0,1,0,0
53,7,0,0,0,0,1
58,2,0,0,0,0,0
87,2,0,0,1,0,0
75,2,0,0,0,0,0
86,2,0,0,1,0,0
101,3,0,0,1,0,0
177,1,0,0,1,0,0
134,3,0,0,1,0,0
28,2,0,0,0,0,0
171,3,0,0,1,0,0
58,1,0,0,1,0,0
48,4,0,0,1,0,0
161,2,0,0,1,0,0
35,1,0,0,0,0,0
161,1,0,0,1,0,0
26,3,0,0,0,0,0
9,1,0,0,0,0,1
93,1,0,0,1,0,0
59,3,0,0,1,0,0
18,1,0,0,0,0,0
85,3,0,0,0,0,0
27,1,0,0,0,0,0
71,1,0,0,1,0,0
25,2,0,0,1,0,1
29,1,0,0,0,0,0
33,2,0,0,0,0,0
42,3,0,0,0,0,0
42,3,0,0,0,0,0
19,1,0,0,0,0,0
38,2,0,0,0,0,0
24,1,0,0,0,0,0
16,1,0,0,0,0,1
70,2,0,0,0,0,0
52,1,0,0,1,0,0
68,3,0,0,1,0,0
14,1,0,0,0,0,1
32,1,0,0,0,0,0
32,1,0,0,0,0,0
73,2,0,0,1,0,0
97,1,0,0,1,0,0
51,2,0,0,1,0,0
21,1,0,0,1,0,0
50,2,0,0,0,0,0
114,2,0,0,0,0,0
76,3,0,0,1,0,0
95,2,0,0,1,0,0
63,7,0,0,0,0,1
28,1,0,0,0,0,0
49,2,0,0,0,0,0
44,4,1,0,0,0,1
95,3,0,0,1,0,0
67,1,0,0,1,0,0
33,2,0,0,0,0,0
23,2,0,0,0,0,0
46,2,0,0,1,0,0
40,2,0,0,0,0,0
20,2,0,0,0,0,0
33,1,0,0,0,0,0
78,3,0,0,1,0,0
112,3,0,0,1,0,0
55,1,0,0,1,0,0
31,1,0,0,0,0,0
21,2,0,0,0,0,0
85,2,0,0,0,0,0
16,1,0,0,0,0,0
18,2,0,0,0,0,0
31,1,0,0,0,0,0
35,2,0,0,0,0,0
54,5,0,0,0,0,0
140,3,0,0,1,0,0
25,2,0,0,0,0,0
52,1,0,0,1,0,0
34,1,0,0,0,0,0
88,4,0,0,1,0,0
155,7,0,0,0,0,0
31,2,0,0,0,0,0
22,2,0,0,0,0,0
36,2,0,0,0,0,0
26,2,0,0,0,0,0
33,2,0,0,0,0,0
52,1,0,0,1,0,0
21,2,0,0,0,0,0
44,4,0,0,1,0,0
57,2,0,0,1,0,0
37,1,0,0,0,0,0
67,2,0,0,1,0,0
8,2,0,0,0,0,1
27,1,0,0,0,0,0
19,1,0,0,0,0,0
116,2,0,0,1,0,0
116,4,0,0,1,0,0
26,1,0,0,0,0,0
75,3,0,0,1,0,0
24,1,0,0,0,0,0
33,2,0,0,0,0,0
37,2,0,0,0,0,0
21,1,0,0,0,0,0
60,2,0,0,1,0,0
78,1,0,0,0,0,0
11,1,0,0,0,0,1
48,4,0,0,0,0,0
30,4,0,0,0,0,0
30,2,0,0,0,0,0
98,3,0,0,1,0,0
46,1,0,0,0,0,0
59,3,0,0,1,0,0
37,2,0,0,0,0,0
13,1,0,0,0,0,1
28,3,0,0,0,0,0
65,2,0,0,0,0,0
42,1,0,0,1,0,0
41,1,0,0,1,0,0
46,1,0,0,1,0,0
21,1,0,0,0,0,0
44,2,0,0,0,0,0
26,1,0,0,0,0,0
69,3,0,0,1,0,0
59,3,0,0,1,0,0
55,1,0,0,1,0,0
45,2,0,0,0,0,0
30,1,0,0,1,0,0
80,1,0,0,1,0,0
70,2,0,0,0,0,0
56,2,0,0,0,0,0
43,2,0,0,0,0,0
119,2,0,0,0,0,0
26,3,0,0,0,0,0
82,1,0,0,1,0,0
45,4,0,0,1,0,0
42,1,0,0,1,0,0
94,3,0,0,1,0,0
68,4,0,0,0,0,0
43,1,0,0,0,0,0
137,5,0,0,1,0,0
49,2,0,0,1,0,0
46,1,0,0,0,0,0
87,3,0,0,1,0,0
16,1,0,0,0,0,0
72,1,0,0,1,0,0
34,4,0,0,1,0,0
78,2,0,0,0,0,0
62,2,0,0,0,0,0
42,2,0,0,0,0,0
15,1,0,0,0,0,1
66,2,0,0,1,0,0
28,2,0,0,0,0,0
101,2,0,0,0,0,0
34,2,0,0,0,0,0
65,1,0,0,1,0,0
50,2,0,0,1,0,0
45,2,0,0,0,0,0
37,1,0,0,1,0,0
243,1,0,0,1,0,0
22,2,0,0,0,0,0
114,1,0,0,1,0,0
35,3,0,0,0,0,0
76,2,0,0,0,0,0
56,2,0,0,0,0,0
60,1,0,0,1,0,0
44,2,0,0,1,0,0
48,1,0,0,1,0,0
15,1,0,0,0,0,0
12,2,0,0,0,0,1
97,2,0,0,1,0,0
114,2,0,0,1,0,0
41,1,0,0,1,0,0
28,2,0,0,0,0,0
70,3,0,0,1,0,0
61,4,0,0,0,0,0
41,2,0,0,1,0,0
26,1,0,0,1,0,0
29,2,0,0,0,0,0
91,1,0,0,1,0,0
23,2,0,0,0,0,0
86,1,0,0,1,0,0
36,2,0,0,0,0,0
39,1,0,0,1,0,0
23,2,0,0,0,0,1
23,2,0,0,0,0,0
64,3,0,0,1,0,0
86,3,0,0,0,0,0
62,3,0,0,1,0,0
41,1,0,0,0,0,0
55,4,0,0,1,0,0
33,2,0,0,0,0,0
23,1,0,0,0,0,0
51,1,0,0,1,0,0
143,2,0,0,0,0,0
51,2,0,0,1,0,0
40,2,0,0,0,0,0
106,1,0,1,1,1,0
48,2,0,0,0,0,0
29,2,0,0,0,0,0
27,2,0,0,0,0,0
93,1,0,0,1,1,0
24,1,0,0,0,0,1
27,1,0,0,0,0,0
42,1,0,0,0,0,0
32,1,0,0,0,0,0
22,1,0,0,0,0,0
53,2,0,0,0,0,0
62,1,0,0,1,0,0
45,2,0,0,1,0,0
64,1,0,0,0,0,0
41,2,0,0,1,0,0
65,2,0,0,1,0,0
51,1,0,0,1,0,0
117,2,0,0,1,0,0
92,1,0,0,1,0,0
77,2,0,0,0,0,0
105,2,0,0,1,0,0
110,3,0,0,1,0,0
95,4,0,0,0,0,0
67,1,0,0,0,0,0
77,3,0,0,0,0,0
44,1,0,0,1,0,0
31,1,0,0,0,0,0
38,1,0,0,0,0,0
14,1,0,0,0,0,1
76,2,0,0,0,0,0
60,3,0,0,1,0,0
89,3,0,0,1,0,0
114,1,0,0,1,0,0
23,1,0,0,1,0,0
31,2,0,0,0,0,0
154,1,0,0,1,0,0
104,3,0,0,1,0,1
57,2,0,0,1,0,0
80,3,0,0,0,0,0
249,1,0,0,1,0,0
47,3,0,0,0,0,0
170,3,0,0,1,0,0
19,1,0,0,1,0,0
40,2,0,0,0,0,0
105,2,0,0,0,0,0
42,1,0,0,1,0,0
67,1,0,0,1,0,0
112,3,0,0,0,0,0
36,1,0,0,0,0,0
32,1,0,0,0,0,0
74,2,0,0,1,0,0
27,1,0,0,0,0,0
146,3,0,0,1,0,0
42,2,0,0,0,0,0
115,2,0,0,0,0,0
27,1,0,0,0,0,0
50,1,0,0,1,0,0
92,3,0,0,0,0,0
40,1,0,0,0,0,0
44,2,0,0,1,0,0
31,1,0,0,0,0,0
299,1,0,0,1,0,0
56,1,0,0,1,0,0
92,3,0,0,1,0,0
87,3,0,0,0,0,0
58,2,0,0,1,0,0
62,1,0,0,1,0,0
74,3,0,0,1,0,0
68,2,0,0,0,0,0
70,2,0,0,0,0,0
101,2,0,0,1,0,0
17,2,0,0,0,0,1
60,1,0,0,1,0,0
157,2,0,0,1,0,0
29,1,0,0,1,0,0
59,4,0,0,1,0,0
96,2,0,0,0,0,0
23,2,0,0,1,0,0
216,1,0,0,1,0,0
92,3,0,0,1,0,0
82,1,0,0,1,0,0
112,4,0,0,1,0,0
141,1,0,0,1,0,0
22,1,0,0,1,0,1
107,2,0,0,1,0,0
37,2,0,0,0,0,0
52,3,0,0,0,0,0
91,3,0,0,1,0,0
31,1,0,0,0,0,0
93,3,0,0,1,0,0
82,2,0,0,1,0,0
125,2,0,0,1,0,0
249,2,0,0,1,0,0
181,2,0,0,1,0,0
49,1,0,0,1,0,0
96,2,0,0,0,0,0
84,3,0,0,0,0,0
34,1,0,0,0,0,0
48,2,0,0,1,0,0
88,2,0,0,0,0,0
60,1,0,0,1,0,0
51,2,0,0,1,0,0
25,1,0,0,0,0,0
30,2,0,0,0,0,0
96,3,0,0,0,0,0
98,1,0,0,0,0,0
81,2,0,0,0,0,0
76,2,0,0,1,0,0
138,3,0,0,1,0,0
154,2,0,0,1,0,0
49,2,0,0,0,0,0
31,1,0,0,0,0,0
33,2,0,0,0,0,0
94,1,0,0,0,0,0
127,5,0,0,1,0,1
35,1,0,0,0,0,0
59,1,0,0,0,0,0
44,1,0,0,1,0,0
75,1,0,0,1,0,0
42,2,0,0,0,0,0
51,2,0,0,0,0,0
62,2,0,0,0,0,0
21,1,0,0,0,0,0
23,1,0,0,1,0,0
24,1,0,0,0,0,0
53,2,0,0,1,0,0
73,2,0,0,1,0,0
124,10,0,0,0,0,0
55,3,0,0,0,0,0
152,1,0,0,1,0,0
29,2,0,0,1,0,0
26,2,0,0,0,0,0
32,2,0,0,0,0,0
63,2,0,0,1,0,0
71,2,0,0,1,0,0
61,2,0,0,0,0,0
72,3,0,0,1,0,0
25,2,0,0,1,0,0
36,3,0,0,0,0,0
31,2,0,0,0,0,0
44,1,0,0,0,0,0
17,1,0,0,0,0,0
103,2,0,0,1,0,0
59,2,0,0,0,0,0
200,11,0,0,1,0,1
25,2,0,0,0,0,0
72,2,0,0,1,0,0
49,2,0,0,1,0,0
51,2,0,0,1,0,0
132,2,0,0,1,0,0
83,1,0,0,1,0,0
24,1,0,0,0,0,0
141,2,0,0,1,0,0
59,2,0,0,0,0,0
30,2,0,0,0,0,0
128,5,0,0,0,0,0
48,1,0,0,1,0,0
51,3,0,0,0,0,0
65,2,0,0,0,0,0
98,1,0,0,1,0,0
115,1,0,0,1,0,0
123,1,0,0,1,0,0
162,3,0,0,1,0,0
28,2,0,0,1,0,0
55,2,0,0,1,0,0
24,1,0,0,1,0,0
18,1,0,0,1,0,1
35,1,0,0,1,0,0
76,1,0,0,1,0,0
29,1,0,0,1,0,0
22,1,0,0,0,0,0
21,2,0,0,1,0,1
61,4,0,0,1,0,1
31,2,0,0,0,0,0
48,2,0,0,1,0,0
79,3,0,0,0,0,0
12,1,0,0,0,0,1
96,2,0,0,0,0,0
48,1,0,0,1,0,0
121,4,0,0,0,0,0
39,3,0,0,0,0,1
25,2,0,0,0,0,0
66,2,0,0,0,0,0
36,2,0,0,0,0,0
46,1,0,0,1,0,0
32,2,0,0,0,0,0
51,2,0,0,1,0,0
30,2,0,0,0,0,0
62,1,0,0,1,0,0
16,1,0,0,0,0,0
20,1,0,0,0,0,0
41,1,0,0,1,0,0
113,3,0,0,1,0,0
105,3,0,0,0,0,0
37,2,0,0,0,0,0
24,1,0,0,0,0,0
44,2,0,0,0,0,0
62,2,0,0,1,0,0
73,4,0,0,1,0,0
30,2,0,0,0,0,0
34,2,0,0,1,0,0
67,3,0,0,1,0,0
31,1,0,0,0,0,0
126,3,0,0,1,0,0
51,2,0,0,1,0,0
49,2,0,0,0,0,0
88,1,0,0,1,0,0
53,1,0,0,1,0,0
15,1,0,0,0,0,0
42,2,0,0,0,0,0
19,1,0,0,0,0,0
56,3,0,0,1,0,0
39,1,0,0,1,0,0
17,1,0,0,0,0,0
86,1,0,0,1,0,0
88,6,0,0,1,0,0
56,3,0,0,0,0,0
70,1,0,0,1,0,0
58,1,0,0,1,0,0
113,1,0,0,1,0,0
31,2,0,0,0,0,0
47,2,0,0,1,0,0
38,1,0,0,0,0,0
53,3,0,0,1,0,0
44,5,0,0,0,0,1
55,2,0,0,1,0,0
66,3,0,0,0,0,0
51,3,0,0,1,0,0
21,2,0,0,0,0,0
32,1,0,0,1,0,0
55,2,0,0,1,0,0
141,1,0,0,1,0,0
111,3,0,0,1,0,0
31,2,0,0,0,0,0
51,2,0,0,1,0,0
207,2,0,0,0,0,0
103,4,0,0,0,0,0
74,1,0,0,1,0,0
47,2,0,0,0,0,0
44,1,0,0,1,0,0
37,2,0,0,0,0,0
70,2,0,0,0,0,0
40,2,0,0,0,0,0
62,2,0,0,0,0,0
45,1,0,0,1,0,0
29,2,0,0,0,0,0
391,1,0,0,1,0,0
76,4,0,0,0,0,0
40,2,0,0,0,0,0
69,2,0,0,1,0,0
102,1,0,0,1,0,0
60,2,0,0,1,0,0
40,3,0,0,1,0,0
192,3,0,0,0,0,0
37,3,0,0,0,0,0
65,3,0,0,1,0,0
20,1,0,0,0,0,1
141,2,0,0,1,0,1
30,2,0,0,1,0,0
29,1,0,0,0,0,0
22,2,0,0,0,0,1
115,2,0,0,1,0,0
40,2,0,0,0,0,0
88,1,0,0,1,0,0
36,2,0,0,1,0,0
74,1,0,0,1,0,0
268,3,0,0,1,1,1
99,1,0,0,1,0,0
75,1,0,0,1,0,0
50,2,0,0,1,0,0
99,1,0,0,1,0,0
47,3,0,0,1,0,0
94,2,0,0,1,0,0
53,2,0,0,1,0,0
13,1,0,0,0,0,0
89,4,0,0,1,0,0
51,2,0,0,1,0,0
40,2,0,0,0,0,0
36,4,0,0,1,0,0
28,1,0,0,0,0,0
34,2,0,0,0,0,0
72,2,0,0,1,0,0
87,3,0,0,0,0,0
79,2,0,0,1,0,0
102,3,0,0,1,0,0
51,2,0,0,1,0,0
36,2,0,0,0,0,0
103,1,0,0,1,0,0
45,2,0,0,1,0,0
88,3,0,0,0,0,0
52,2,0,0,1,0,0
62,1,0,0,1,0,0
45,2,0,0,0,0,0
85,3,0,0,1,0,0
121,3,0,0,0,0,0
48,1,0,0,1,0,0
74,3,0,0,0,0,0
15,1,0,0,0,0,1
14,2,0,0,0,0,0
54,1,0,0,1,0,0
87,1,0,0,1,0,0
96,3,0,0,1,0,0
19,2,0,0,0,0,0
36,1,0,0,1,0,0
59,1,0,0,1,0,0
28,2,0,0,0,0,0
91,3,0,0,1,0,0
34,1,0,0,1,0,0
84,3,0,0,0,0,0
76,1,0,0,1,0,0
19,1,0,0,0,0,1
59,2,0,0,0,0,0
18,1,0,0,0,0,0
16,1,0,0,0,0,0
52,1,0,0,1,0,0
62,2,0,0,1,0,0
25,1,0,0,0,0,0
90,2,0,0,1,0,0
31,1,0,0,0,0,0
104,1,0,0,1,0,0
25,2,0,0,0,0,0
40,1,0,0,0,0,0
80,3,0,0,0,0,0
325,1,0,0,1,0,0
227,1,0,0,1,0,0
28,1,0,0,0,0,0
228,3,0,0,1,0,0
35,2,0,0,0,0,0
51,2,0,0,0,0,0
15,1,0,0,0,0,0
80,3,0,0,0,0,0
112,2,0,0,1,0,0
119,4,0,0,0,0,0
19,2,0,0,0,0,1
20,1,0,0,0,0,1
32,2,0,0,0,0,0
27,1,0,0,0,0,0
29,2,0,0,0,0,0
103,2,0,0,1,0,0
54,2,0,0,1,0,0
86,2,0,0,1,0,0
10,1,0,0,0,0,0
103,2,0,0,1,0,0
77,1,0,0,1,0,0
43,2,0,0,1,0,0
254,1,0,0,1,0,0
86,2,0,0,1,0,0
22,1,0,0,1,0,0
70,1,0,0,0,0,0
69,3,0,0,0,0,0
76,4,0,0,1,0,0
44,2,0,0,0,0,0
31,2,0,0,0,0,0
80,3,0,0,0,0,0
49,2,0,0,1,0,0
22,1,0,0,0,0,0
89,2,0,0,0,0,0
30,2,0,0,0,0,1
18,1,0,0,0,0,0
127,1,0,0,1,0,0
35,2,0,0,0,0,0
21,1,0,0,0,0,0
78,1,0,0,1,0,0
44,2,0,0,0,0,0
153,3,0,0,1,0,1
108,2,0,0,0,0,0
34,2,0,0,0,0,0
31,1,0,0,0,0,0
33,3,0,0,0,0,0
102,1,0,0,1,1,0
30,1,0,0,0,0,0
43,1,0,0,1,0,0
149,4,0,0,1,0,0
27,1,0,0,0,0,0
120,2,0,0,1,0,0
35,2,0,0,0,0,0
37,2,0,0,0,0,0
26,1,0,0,1,0,1
79,1,0,0,1,0,0
29,1,0,0,1,0,0
91,3,0,0,0,0,0
68,2,0,0,1,0,0
55,2,0,0,1,0,0
53,3,0,0,0,0,0
32,2,0,0,0,0,0
22,1,0,0,0,0,1
41,2,0,0,0,0,0
79,3,0,0,0,0,0
99,3,0,0,1,0,0
169,2,0,0,1,0,0
91,2,0,0,1,0,0
37,2,0,0,1,0,0
80,2,0,0,0,0,0
141,3,0,0,1,0,0
18,1,0,0,1,0,1
46,3,0,0,0,0,0
37,1,0,0,1,0,0
63,2,0,0,1,0,0
76,1,0,0,1,0,0
20,1,0,0,0,0,1
41,1,0,0,1,0,0
41,2,0,0,0,0,0
97,3,0,0,0,0,0
67,2,0,0,1,0,0
31,1,0,0,0,0,0
213,2,0,0,0,0,0
32,1,0,0,1,0,0
52,1,0,0,1,0,0
47,3,0,0,0,0,1
49,1,0,0,0,0,0
52,1,0,0,0,0,0
28,1,0,0,1,0,0
27,1,0,0,0,0,0
87,1,0,0,0,0,0
103,3,0,0,1,0,0
114,1,0,0,1,0,0
15,2,0,0,0,0,0
64,2,0,0,0,0,0
58,2,0,0,1,0,0
99,3,0,0,1,0,0
41,2,0,0,0,0,0
24,2,0,0,1,0,0
28,2,0,0,1,0,0
129,2,0,0,0,0,0
123,2,0,0,1,0,0
28,2,0,0,0,0,0
48,3,0,0,1,0,0
51,3,0,0,0,0,0
97,3,0,0,1,0,0
82,2,0,0,1,0,0
70,2,0,0,0,0,0
84,3,0,0,0,0,0
29,2,0,0,0,0,0
43,2,0,0,1,0,0
14,1,0,0,1,0,0
26,1,0,0,0,0,0
23,2,0,0,1,0,0
88,1,0,0,1,0,0
45,3,0,0,0,0,0
63,3,0,0,1,0,0
30,3,0,0,0,0,0
246,2,0,0,0,0,0
38,4,0,0,1,0,0
36,2,0,0,0,0,0
108,2,0,0,1,0,0
76,3,0,0,1,0,0
25,2,0,0,0,0,0
92,3,0,0,1,0,0
24,1,0,0,0,0,0
40,2,0,0,0,0,0
53,1,0,0,1,0,0
264,2,0,0,1,1,0
33,1,0,0,0,0,0
97,2,0,0,1,0,0
24,2,0,0,0,0,0
103,1,0,0,1,0,0
98,1,0,0,1,0,0
72,2,0,0,1,0,0
19,1,0,0,0,0,0
35,2,0,0,0,0,0
66,2,0,0,1,0,0
76,3,0,0,0,0,0
44,1,0,0,1,0,0
19,1,0,0,0,0,0
94,4,0,0,0,0,0
34,1,0,0,1,0,0
83,3,0,0,1,0,0
31,3,0,0,1,0,0
82,1,0,0,1,0,0
34,3,0,0,0,0,0
43,1,0,0,0,0,0
35,2,0,0,0,0,0
95,3,0,0,1,0,0
24,1,0,0,0,0,0
60,1,0,0,1,0,0
68,2,0,0,1,0,0
17,1,0,0,0,0,0
54,2,0,0,0,0,0
134,2,0,0,1,0,0
21,1,0,0,0,0,0
97,1,0,0,1,0,0
37,1,0,0,1,0,0
245,1,0,0,1,0,0
60,4,0,0,0,0,0
134,4,0,0,1,0,0
40,1,0,0,1,0,0
14,1,0,0,1,0,1
62,3,0,0,1,0,0
41,2,0,0,0,0,0
131,1,0,0,1,0,0
84,3,0,0,1,0,0
64,2,0,0,0,0,0
11,1,0,0,0,0,0
57,4,0,0,0,0,0
107,2,0,0,0,0,0
67,3,0,0,0,0,0
104,4,0,0,0,0,0
47,2,0,0,1,0,0
26,2,0,0,0,0,0
48,3,0,0,0,0,0
33,1,0,0,0,0,0
94,3,0,0,1,0,0
84,2,0,0,0,0,0
54,1,0,0,1,0,0
57,1,0,0,1,0,0
15,1,0,0,0,0,1
22,1,0,0,0,0,0
